record_type,path,parent_path,sweep_id,filigree_task,risk_rating,priority,loc,tracked_files,max_child_risk,risk_factors
file,src/elspeth/core/landscape/run_lifecycle_repository.py,src/elspeth/core/landscape,S-CORE-LANDSCAPE,elspeth-4b6a1f4dcb,5,P1,913,,,chunk:S-CORE-LANDSCAPE; high-risk role/name; medium-large-file>=500loc; dense boundary/audit/config vocabulary
file,src/elspeth/core/landscape/schema.py,src/elspeth/core/landscape,S-CORE-LANDSCAPE,elspeth-4b6a1f4dcb,5,P1,709,,,chunk:S-CORE-LANDSCAPE; high-risk role/name; medium-large-file>=500loc; load-bearing/debt comments; dense boundary/audit/config vocabulary
file,src/elspeth/core/landscape/write_repository.py,src/elspeth/core/landscape,S-CORE-LANDSCAPE,elspeth-4b6a1f4dcb,5,P1,150,,,chunk:S-CORE-LANDSCAPE; dense boundary/audit/config vocabulary
file,src/elspeth/core/logging.py,src/elspeth/core,S-CORE-STATE-SECURITY,elspeth-2edc392912,3,P2,185,,,chunk:S-CORE-STATE-SECURITY; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/core/operations.py,src/elspeth/core,S-CORE-DAG-CONTRACTS,elspeth-e5dcce584b,5,P1,202,,,chunk:S-CORE-DAG-CONTRACTS; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/core/payload_store.py,src/elspeth/core,S-CORE-STATE-SECURITY,elspeth-2edc392912,3,P2,183,,,chunk:S-CORE-STATE-SECURITY; load-bearing/debt comments; boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/core/rate_limit/,src/elspeth/core,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,470,3,4,rollup:S-CORE-STATE-SECURITY; files:3; max_child_risk:4; avg_child_risk:3.00; boundary/audit/config vocabulary=2; tiny/package glue=1; dense boundary/audit/config vocabulary=1; dynamic/exception escape hatch=1
file,src/elspeth/core/rate_limit/__init__.py,src/elspeth/core/rate_limit,S-CORE-STATE-SECURITY,elspeth-2edc392912,2,P3,9,,,chunk:S-CORE-STATE-SECURITY; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/core/rate_limit/limiter.py,src/elspeth/core/rate_limit,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,326,,,chunk:S-CORE-STATE-SECURITY; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/core/rate_limit/registry.py,src/elspeth/core/rate_limit,S-CORE-STATE-SECURITY,elspeth-2edc392912,3,P2,135,,,chunk:S-CORE-STATE-SECURITY; boundary/audit/config vocabulary
folder,src/elspeth/core/retention/,src/elspeth/core,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,445,2,4,rollup:S-CORE-STATE-SECURITY; files:2; max_child_risk:4; avg_child_risk:3.00; boundary/audit/config vocabulary=1; tiny/package glue=1; dense boundary/audit/config vocabulary=1; dynamic/exception escape hatch=1
file,src/elspeth/core/retention/__init__.py,src/elspeth/core/retention,S-CORE-STATE-SECURITY,elspeth-2edc392912,2,P3,9,,,chunk:S-CORE-STATE-SECURITY; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/core/retention/purge.py,src/elspeth/core/retention,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,436,,,chunk:S-CORE-STATE-SECURITY; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/core/secrets.py,src/elspeth/core,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,284,,,chunk:S-CORE-STATE-SECURITY; load-bearing/debt comments; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/core/security/,src/elspeth/core,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,951,4,4,rollup:S-CORE-STATE-SECURITY; files:4; max_child_risk:4; avg_child_risk:3.75; dense boundary/audit/config vocabulary=4; dynamic/exception escape hatch=2; tiny/package glue=1
file,src/elspeth/core/security/__init__.py,src/elspeth/core/security,S-CORE-STATE-SECURITY,elspeth-2edc392912,3,P2,56,,,chunk:S-CORE-STATE-SECURITY; dense boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/core/security/config_secrets.py,src/elspeth/core/security,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,212,,,chunk:S-CORE-STATE-SECURITY; dense boundary/audit/config vocabulary
file,src/elspeth/core/security/secret_loader.py,src/elspeth/core/security,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,317,,,chunk:S-CORE-STATE-SECURITY; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/core/security/web.py,src/elspeth/core/security,S-CORE-STATE-SECURITY,elspeth-2edc392912,4,P1,366,,,chunk:S-CORE-STATE-SECURITY; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/core/templates.py,src/elspeth/core,S-CORE-DAG-CONTRACTS,elspeth-e5dcce584b,5,P1,297,,,chunk:S-CORE-DAG-CONTRACTS; dense boundary/audit/config vocabulary
folder,src/elspeth/engine/,src/elspeth,S-ENGINE-CORE,elspeth-097b565746,5,P1,18736,38,5,rollup:S-ENGINE-CORE; files:38; max_child_risk:5; avg_child_risk:4.82; dense boundary/audit/config vocabulary=26; dynamic/exception escape hatch=12; boundary/audit/config vocabulary=11; large-file>=1000loc=4
file,src/elspeth/engine/__init__.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,3,P2,91,,,chunk:S-ENGINE-CORE; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/engine/_best_effort.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,75,,,chunk:S-ENGINE-CORE; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/batch_adapter.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,310,,,chunk:S-ENGINE-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/engine/bootstrap.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,138,,,chunk:S-ENGINE-CORE; boundary/audit/config vocabulary
file,src/elspeth/engine/clock.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,121,,,chunk:S-ENGINE-CORE
file,src/elspeth/engine/coalesce_executor.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,1595,,,chunk:S-ENGINE-CORE; large-file>=1000loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/commencement.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,137,,,chunk:S-ENGINE-CORE; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/dag_navigator.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,321,,,chunk:S-ENGINE-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/engine/dependency_resolver.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,173,,,chunk:S-ENGINE-CORE; boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/engine/executors/,src/elspeth/engine,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,5625,16,5,rollup:S-ENGINE-EXECUTORS; files:16; max_child_risk:5; avg_child_risk:4.81; dense boundary/audit/config vocabulary=14; dynamic/exception escape hatch=6; boundary/audit/config vocabulary=2; medium-large-file>=500loc=2
file,src/elspeth/engine/executors/__init__.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,3,P2,27,,,chunk:S-ENGINE-EXECUTORS; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/engine/executors/aggregation.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,959,,,chunk:S-ENGINE-EXECUTORS; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/executors/can_drop_rows.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,309,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/executors/declaration_contract_bootstrap.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,4,P1,29,,,chunk:S-ENGINE-EXECUTORS; boundary/audit/config vocabulary
file,src/elspeth/engine/executors/declaration_dispatch.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,229,,,chunk:S-ENGINE-EXECUTORS; load-bearing/debt comments; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/executors/declared_output_fields.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,267,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary
file,src/elspeth/engine/executors/declared_required_fields.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,175,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary
file,src/elspeth/engine/executors/gate.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,395,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary
file,src/elspeth/engine/executors/pass_through.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,418,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary
file,src/elspeth/engine/executors/schema_config_mode.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,382,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/executors/sink.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,1056,,,chunk:S-ENGINE-EXECUTORS; large-file>=1000loc; dense boundary/audit/config vocabulary; many dynamic/exception escape hatches
file,src/elspeth/engine/executors/sink_required_fields.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,186,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary
file,src/elspeth/engine/executors/source_guaranteed_fields.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,169,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary
file,src/elspeth/engine/executors/state_guard.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,276,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/executors/transform.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,655,,,chunk:S-ENGINE-EXECUTORS; high-risk role/name; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/executors/types.py,src/elspeth/engine/executors,S-ENGINE-EXECUTORS,elspeth-1d312ad9cc,5,P1,93,,,chunk:S-ENGINE-EXECUTORS; dense boundary/audit/config vocabulary
folder,src/elspeth/engine/orchestrator/,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,6054,8,5,rollup:S-ENGINE-CORE; files:8; max_child_risk:5; avg_child_risk:4.75; dense boundary/audit/config vocabulary=5; boundary/audit/config vocabulary=3; high-risk role/name=2; medium-large-file>=500loc=2
file,src/elspeth/engine/orchestrator/__init__.py,src/elspeth/engine/orchestrator,S-ENGINE-CORE,elspeth-097b565746,3,P2,43,,,chunk:S-ENGINE-CORE; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/engine/orchestrator/aggregation.py,src/elspeth/engine/orchestrator,S-ENGINE-CORE,elspeth-097b565746,5,P1,356,,,chunk:S-ENGINE-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/engine/orchestrator/core.py,src/elspeth/engine/orchestrator,S-ENGINE-CORE,elspeth-097b565746,5,P1,3552,,,chunk:S-ENGINE-CORE; high-risk role/name; large-file>=1000loc; many load-bearing/debt comments; dense boundary/audit/config vocabulary; many dynamic/exception escape hatches
file,src/elspeth/engine/orchestrator/export.py,src/elspeth/engine/orchestrator,S-ENGINE-CORE,elspeth-097b565746,5,P1,495,,,chunk:S-ENGINE-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/engine/orchestrator/outcomes.py,src/elspeth/engine/orchestrator,S-ENGINE-CORE,elspeth-097b565746,5,P1,512,,,chunk:S-ENGINE-CORE; medium-large-file>=500loc; load-bearing/debt comments; dense boundary/audit/config vocabulary
file,src/elspeth/engine/orchestrator/preflight.py,src/elspeth/engine/orchestrator,S-ENGINE-CORE,elspeth-097b565746,5,P1,343,,,chunk:S-ENGINE-CORE; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/orchestrator/types.py,src/elspeth/engine/orchestrator,S-ENGINE-CORE,elspeth-097b565746,5,P1,508,,,chunk:S-ENGINE-CORE; medium-large-file>=500loc; dense boundary/audit/config vocabulary
file,src/elspeth/engine/orchestrator/validation.py,src/elspeth/engine/orchestrator,S-ENGINE-CORE,elspeth-097b565746,5,P1,245,,,chunk:S-ENGINE-CORE; high-risk role/name; boundary/audit/config vocabulary
file,src/elspeth/engine/processor.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,2931,,,chunk:S-ENGINE-CORE; high-risk role/name; large-file>=1000loc; load-bearing/debt comments; dense boundary/audit/config vocabulary
file,src/elspeth/engine/retry.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,158,,,chunk:S-ENGINE-CORE; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/engine/spans.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,279,,,chunk:S-ENGINE-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/engine/tokens.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,399,,,chunk:S-ENGINE-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/engine/triggers.py,src/elspeth/engine,S-ENGINE-CORE,elspeth-097b565746,5,P1,329,,,chunk:S-ENGINE-CORE; boundary/audit/config vocabulary
folder,src/elspeth/mcp/,src/elspeth,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,5,P1,4156,9,5,rollup:S-MCP-TUI-TELEMETRY; files:9; max_child_risk:5; avg_child_risk:3.89; dense boundary/audit/config vocabulary=7; dynamic/exception escape hatch=5; medium-large-file>=500loc=3; boundary/audit/config vocabulary=2
file,src/elspeth/mcp/__init__.py,src/elspeth/mcp,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,2,P3,41,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary; dynamic/exception escape hatch; tiny/package glue
file,src/elspeth/mcp/analyzer.py,src/elspeth/mcp,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,185,,,chunk:S-MCP-TUI-TELEMETRY; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/mcp/analyzers/,src/elspeth/mcp,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,5,P1,2478,5,5,rollup:S-MCP-TUI-TELEMETRY; files:5; max_child_risk:5; avg_child_risk:4.00; dense boundary/audit/config vocabulary=4; dynamic/exception escape hatch=2; boundary/audit/config vocabulary=1; tiny/package glue=1
file,src/elspeth/mcp/analyzers/__init__.py,src/elspeth/mcp/analyzers,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,2,P3,12,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/mcp/analyzers/contracts.py,src/elspeth/mcp/analyzers,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,200,,,chunk:S-MCP-TUI-TELEMETRY; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/mcp/analyzers/diagnostics.py,src/elspeth/mcp/analyzers,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,477,,,chunk:S-MCP-TUI-TELEMETRY; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/mcp/analyzers/queries.py,src/elspeth/mcp/analyzers,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,5,P1,1044,,,chunk:S-MCP-TUI-TELEMETRY; large-file>=1000loc; dense boundary/audit/config vocabulary
file,src/elspeth/mcp/analyzers/reports.py,src/elspeth/mcp/analyzers,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,5,P1,745,,,chunk:S-MCP-TUI-TELEMETRY; medium-large-file>=500loc; dense boundary/audit/config vocabulary; many dynamic/exception escape hatches
file,src/elspeth/mcp/server.py,src/elspeth/mcp,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,5,P1,785,,,chunk:S-MCP-TUI-TELEMETRY; high-risk role/name; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/mcp/types.py,src/elspeth/mcp,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,667,,,chunk:S-MCP-TUI-TELEMETRY; medium-large-file>=500loc; dense boundary/audit/config vocabulary
folder,src/elspeth/plugins/,src/elspeth,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,34591,111,5,rollup:S-PLUGINS-INFRA; files:111; max_child_risk:5; avg_child_risk:4.44; dense boundary/audit/config vocabulary=64; dynamic/exception escape hatch=38; boundary/audit/config vocabulary=30; medium-large-file>=500loc=21
file,src/elspeth/plugins/__init__.py,src/elspeth/plugins,S-ROOT-CLI,elspeth-5b920be58a,2,P3,8,,,chunk:S-ROOT-CLI; boundary/audit/config vocabulary; tiny/package glue
folder,src/elspeth/plugins/infrastructure/,src/elspeth/plugins,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,11432,43,5,rollup:S-PLUGINS-INFRA; files:43; max_child_risk:5; avg_child_risk:4.33; boundary/audit/config vocabulary=20; dense boundary/audit/config vocabulary=15; dynamic/exception escape hatch=10; high-risk role/name=7
file,src/elspeth/plugins/infrastructure/__init__.py,src/elspeth/plugins/infrastructure,S-PLUGINS-INFRA,elspeth-66f5b70e17,3,P2,1,,,chunk:S-PLUGINS-INFRA; tiny/package glue
file,src/elspeth/plugins/infrastructure/azure_auth.py,src/elspeth/plugins/infrastructure,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,246,,,chunk:S-PLUGINS-INFRA; dense boundary/audit/config vocabulary
file,src/elspeth/plugins/infrastructure/base.py,src/elspeth/plugins/infrastructure,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,1591,,,chunk:S-PLUGINS-INFRA; high-risk role/name; large-file>=1000loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/plugins/infrastructure/batching/,src/elspeth/plugins/infrastructure,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,1035,4,5,rollup:S-PLUGINS-INFRA; files:4; max_child_risk:5; avg_child_risk:4.00; boundary/audit/config vocabulary=2; tiny/package glue=1; medium-large-file>=500loc=1; dense boundary/audit/config vocabulary=1
file,src/elspeth/plugins/infrastructure/batching/__init__.py,src/elspeth/plugins/infrastructure/batching,S-PLUGINS-INFRA,elspeth-66f5b70e17,3,P2,37,,,chunk:S-PLUGINS-INFRA; tiny/package glue
file,src/elspeth/plugins/infrastructure/batching/mixin.py,src/elspeth/plugins/infrastructure/batching,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,502,,,chunk:S-PLUGINS-INFRA; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/plugins/infrastructure/batching/ports.py,src/elspeth/plugins/infrastructure/batching,S-PLUGINS-INFRA,elspeth-66f5b70e17,4,P1,82,,,chunk:S-PLUGINS-INFRA; boundary/audit/config vocabulary
file,src/elspeth/plugins/infrastructure/batching/row_reorder_buffer.py,src/elspeth/plugins/infrastructure/batching,S-PLUGINS-INFRA,elspeth-66f5b70e17,4,P1,414,,,chunk:S-PLUGINS-INFRA; boundary/audit/config vocabulary
folder,src/elspeth/plugins/infrastructure/clients/,src/elspeth/plugins/infrastructure,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,4929,15,5,rollup:S-PLUGINS-INFRA; files:15; max_child_risk:5; avg_child_risk:4.40; boundary/audit/config vocabulary=8; dense boundary/audit/config vocabulary=7; medium-large-file>=500loc=4; dynamic/exception escape hatch=3
file,src/elspeth/plugins/infrastructure/clients/__init__.py,src/elspeth/plugins/infrastructure/clients,S-PLUGINS-INFRA,elspeth-66f5b70e17,3,P2,89,,,chunk:S-PLUGINS-INFRA; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/plugins/infrastructure/clients/base.py,src/elspeth/plugins/infrastructure/clients,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,206,,,chunk:S-PLUGINS-INFRA; high-risk role/name; dense boundary/audit/config vocabulary
file,src/elspeth/plugins/infrastructure/clients/dataverse.py,src/elspeth/plugins/infrastructure/clients,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,896,,,chunk:S-PLUGINS-INFRA; medium-large-file>=500loc; load-bearing/debt comments; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/plugins/infrastructure/clients/fingerprinting.py,src/elspeth/plugins/infrastructure/clients,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,158,,,chunk:S-PLUGINS-INFRA; dense boundary/audit/config vocabulary
file,src/elspeth/plugins/infrastructure/clients/http.py,src/elspeth/plugins/infrastructure/clients,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,859,,,chunk:S-PLUGINS-INFRA; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/plugins/infrastructure/clients/json_utils.py,src/elspeth/plugins/infrastructure/clients,S-PLUGINS-INFRA,elspeth-66f5b70e17,4,P1,99,,,chunk:S-PLUGINS-INFRA; boundary/audit/config vocabulary
file,src/elspeth/plugins/infrastructure/clients/llm.py,src/elspeth/plugins/infrastructure/clients,S-PLUGINS-INFRA,elspeth-66f5b70e17,5,P1,735,,,chunk:S-PLUGINS-INFRA; medium-large-file>=500loc; load-bearing/debt comments; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
